entry1	entry2	type
04510_27	04510_32	PPrel
04510_27	04510_35	PPrel
04510_14	04510_11	PPrel
04510_16	04510_15	PPrel
04510_18	04510_15	PPrel
04510_27	04510_57	PPrel
04510_62	04510_63	PPrel
04510_64	04510_50	PPrel
04510_49	04510_48	PPrel
04510_50	04510_48	PPrel
04510_64	04510_48	PPrel
04510_48	04510_46	PPrel
04510_46	04510_45	PPrel
04510_46	04510_44	PPrel
04510_14	04510_13	PPrel
04510_64	04510_10	PPrel
04510_15	04510_68	PPrel
04510_68	04510_67	PPrel
04510_48	04510_43	PPrel
04510_50	04510_43	PPrel
04510_13	04510_11	PPrel
04510_10	04510_11	PPrel
04510_27	04510_56	PPrel
04510_33	04510_56	PPrel
04510_21	04510_27	PPrel
04510_27	04510_28	PPrel
04510_29	04510_69	PPrel
04510_65	04510_62	PPrel
04510_67	04510_47	GErel
04510_63	04510_47	GErel
04510_45	04510_47	GErel
04510_45	04510_42	GErel
04510_30	04510_34	PPrel
04510_12	04510_69	PPrel
04510_31	04510_27	PPrel
04510_27	04510_29	PPrel
04510_27	04510_53	PPrel
04510_21	04510_8	PCrel
04510_28	04510_23	PPrel
04510_65	04510_69	PPrel
04510_7	04510_69	PPrel
04510_7	04510_65	PPrel
04510_8	04510_18	PCrel
04510_8	04510_16	PCrel
04510_8	04510_15	PCrel
04512_115	04512_121	PPrel
04512_112	04512_121	PPrel
04512_18	04512_122	PPrel
04512_10	04512_122	PPrel
04512_114	04512_122	PPrel
04512_9	04512_123	PPrel
04512_116	04512_123	PPrel
04512_53	04512_123	PPrel
04512_17	04512_123	PPrel
04512_110	04512_123	PPrel
04512_52	04512_124	PPrel
04512_113	04512_124	PPrel
04512_51	04512_125	PPrel
04512_8	04512_126	PPrel
04512_7	04512_127	PPrel
04512_50	04512_128	PPrel
04512_108	04512_128	PPrel
04512_105	04512_128	PPrel
04512_32	04512_129	PPrel
04512_41	04512_129	PPrel
04512_59	04512_129	PPrel
04512_6	04512_129	PPrel
04512_16	04512_130	PPrel
04512_15	04512_131	PPrel
04512_49	04512_132	PPrel
04512_40	04512_132	PPrel
04512_37	04512_132	PPrel
04512_48	04512_133	PPrel
04512_36	04512_134	PPrel
04512_47	04512_134	PPrel
04512_107	04512_134	PPrel
04512_39	04512_134	PPrel
04512_31	04512_134	PPrel
04512_111	04512_134	PPrel
04512_55	04512_134	PPrel
04512_35	04512_135	PPrel
04512_46	04512_135	PPrel
04512_29	04512_135	PPrel
04512_54	04512_135	PPrel
04512_34	04512_136	PPrel
04512_28	04512_136	PPrel
04512_38	04512_136	PPrel
04512_45	04512_137	PPrel
04512_30	04512_137	PPrel
04512_14	04512_138	PPrel
04512_44	04512_138	PPrel
04512_5	04512_138	PPrel
04512_33	04512_138	PPrel
04512_4	04512_139	PPrel
04512_13	04512_118	PPrel
04512_43	04512_118	PPrel
04512_3	04512_118	PPrel
04512_12	04512_83	PPrel
04512_42	04512_83	PPrel
04512_58	04512_83	PPrel
04512_20	04512_83	PPrel
04512_2	04512_82	PPrel
04512_57	04512_81	PPrel
04512_26	04512_140	PPrel
04512_11	04512_21	PPrel
04512_1	04512_141	PPrel
04512_120	04512_141	PPrel
04512_84	04512_141	PPrel
04512_56	04512_79	PPrel
04512_118	04512_106	PCrel
04512_78	04512_27	PCrel
04514_240	04514_241	PPrel
04514_230	04514_237	PPrel
04514_230	04514_236	PPrel
04514_238	04514_237	PPrel
04514_238	04514_236	PPrel
04514_226	04514_214	PPrel
04514_225	04514_233	PPrel
04514_219	04514_223	PPrel
04514_218	04514_223	PPrel
04514_222	04514_215	PPrel
04514_217	04514_198	PPrel
04514_262	04514_228	PPrel
04514_262	04514_213	PPrel
04514_191	04514_263	PPrel
04514_189	04514_190	PPrel
04514_187	04514_188	PPrel
04514_186	04514_188	PPrel
04514_185	04514_14	PPrel
04514_182	04514_264	PPrel
04514_178	04514_177	PPrel
04514_176	04514_178	PPrel
04514_175	04514_174	PPrel
04514_173	04514_21	PPrel
04514_171	04514_172	PPrel
04514_170	04514_172	PPrel
04514_265	04514_137	PPrel
04514_266	04514_137	PPrel
04514_267	04514_123	PPrel
04514_268	04514_123	PPrel
04514_118	04514_117	PPrel
04514_118	04514_115	PPrel
04514_133	04514_132	PPrel
04514_113	04514_114	PPrel
04514_112	04514_114	PPrel
04514_101	04514_100	PPrel
04514_72	04514_71	PPrel
04514_67	04514_70	PPrel
04514_92	04514_93	PPrel
04514_94	04514_95	PPrel
04514_90	04514_91	PPrel
04514_103	04514_102	PPrel
04514_36	04514_35	PPrel
04514_89	04514_88	PPrel
04514_27	04514_26	PPrel
04514_8	04514_9	PPrel
04514_12	04514_13	PPrel
04514_10	04514_11	PPrel
04514_22	04514_181	PPrel
04514_179	04514_180	PPrel
04514_169	04514_269	PPrel
04514_166	04514_270	PPrel
04514_221	04514_234	PPrel
04514_205	04514_206	PPrel
04514_203	04514_204	PPrel
04514_163	04514_202	PPrel
04514_162	04514_200	PPrel
04514_161	04514_200	PPrel
04514_162	04514_231	PPrel
04514_161	04514_231	PPrel
04514_160	04514_201	PPrel
04514_159	04514_224	PPrel
04514_158	04514_220	PPrel
04514_157	04514_197	PPrel
04514_155	04514_271	PPrel
04514_154	04514_195	PPrel
04514_20	04514_153	PPrel
04514_152	04514_272	PPrel
04514_150	04514_151	PPrel
04514_19	04514_149	PPrel
04514_148	04514_194	PPrel
04514_146	04514_147	PPrel
04514_146	04514_265	PPrel
04514_136	04514_265	PPrel
04514_138	04514_265	PPrel
04514_138	04514_266	PPrel
04514_140	04514_266	PPrel
04514_140	04514_141	PPrel
04514_139	04514_141	PPrel
04514_139	04514_267	PPrel
04514_123	04514_273	PPrel
04514_122	04514_273	PPrel
04514_121	04514_122	PPrel
04514_119	04514_121	PPrel
04514_115	04514_116	PPrel
04514_130	04514_131	PPrel
04514_134	04514_135	PPrel
04514_109	04514_111	PPrel
04514_108	04514_110	PPrel
04514_98	04514_99	PPrel
04514_96	04514_99	PPrel
04514_97	04514_98	PPrel
04514_96	04514_97	PPrel
04514_84	04514_85	PPrel
04514_78	04514_79	PPrel
04514_80	04514_81	PPrel
04514_55	04514_56	PPrel
04514_61	04514_62	PPrel
04514_61	04514_95	PPrel
04514_53	04514_274	PPrel
04514_58	04514_275	PPrel
04514_44	04514_45	PPrel
04514_42	04514_43	PPrel
04514_40	04514_41	PPrel
04514_47	04514_276	PPrel
04514_60	04514_277	PPrel
04514_37	04514_38	PPrel
04514_212	04514_235	PPrel
04514_210	04514_239	PPrel
04514_211	04514_229	PPrel
04514_82	04514_83	PPrel
04514_33	04514_34	PPrel
04514_86	04514_87	PPrel
04514_32	04514_46	PPrel
04514_105	04514_107	PPrel
04514_104	04514_106	PPrel
04514_28	04514_29	PPrel
04514_24	04514_25	PPrel
04514_230	04514_243	PPrel
04514_222	04514_237	PPrel
04514_222	04514_236	PPrel
04514_247	04514_245	PPrel
04514_247	04514_248	PPrel
04514_246	04514_245	PPrel
04514_246	04514_248	PPrel
04514_250	04514_187	PPrel
04514_253	04514_251	PPrel
04514_253	04514_254	PPrel
04514_252	04514_251	PPrel
04514_252	04514_254	PPrel
04514_255	04514_254	PPrel
04514_249	04514_177	PPrel
04514_202	04514_162	PPrel
04514_202	04514_161	PPrel
04514_163	04514_200	PPrel
04514_163	04514_231	PPrel
04514_259	04514_257	PPrel
04514_260	04514_258	PPrel
04514_261	04514_77	PPrel
04520_23	04520_4	PPrel
04520_22	04520_4	PPrel
04520_25	04520_59	PPrel
04520_23	04520_59	PPrel
04520_22	04520_59	PPrel
04520_16	04520_59	PPrel
04520_15	04520_59	PPrel
04520_66	04520_59	PPrel
04520_16	04520_4	PPrel
04520_15	04520_4	PPrel
04520_14	04520_4	PPrel
04520_33	04520_68	PPrel
04520_32	04520_68	PPrel
04520_31	04520_68	PPrel
04520_30	04520_68	PPrel
04520_32	04520_64	PPrel
04520_29	04520_68	PPrel
04520_28	04520_64	PPrel
04520_27	04520_64	PPrel
04520_67	04520_72	PPrel
04520_56	04520_72	PPrel
04520_54	04520_56	PPrel
04520_53	04520_56	PPrel
04520_50	04520_56	PPrel
04520_52	04520_54	PPrel
04520_52	04520_53	PPrel
04520_49	04520_50	PPrel
04520_45	04520_52	PPrel
04520_44	04520_52	PPrel
04520_45	04520_49	PPrel
04520_44	04520_49	PPrel
04520_44	04520_47	PPrel
04520_7	04520_8	PPrel
04520_7	04520_68	PPrel
04520_45	04520_68	PPrel
04520_44	04520_45	PPrel
04520_71	04520_74	PPrel
04520_26	04520_68	PPrel
04520_74	04520_42	PPrel
04520_42	04520_39	PPrel
04520_42	04520_38	PPrel
04520_42	04520_62	PPrel
04520_56	04520_44	PPrel
04520_35	04520_44	PPrel
04520_41	04520_62	PPrel
04520_41	04520_82	PPrel
04520_9	04520_57	PPrel
04520_59	04520_57	PPrel
04520_61	04520_59	PPrel
04520_6	04520_58	PPrel
04520_6	04520_59	PPrel
04520_3	04520_59	PPrel
04520_3	04520_43	PPrel
04520_65	04520_34	PPrel
04520_3	04520_51	PPrel
04520_3	04520_48	PPrel
04520_3	04520_46	PPrel
04520_3	04520_55	PPrel
04520_43	04520_51	PPrel
04520_43	04520_48	PPrel
04520_43	04520_46	PPrel
04520_43	04520_55	PPrel
04520_72	04520_73	PPrel
04520_71	04520_41	PPrel
04520_42	04520_41	PPrel
04520_72	04520_71	PPrel
04520_22	04520_19	PPrel
04520_19	04520_18	PPrel
04520_21	04520_17	PPrel
04520_20	04520_17	PPrel
04520_20	04520_83	PPrel
04520_11	04520_10	PPrel
04520_39	04520_44	PPrel
04520_38	04520_44	PPrel
04520_62	04520_44	PPrel
04520_5	04520_70	PPrel
04520_70	04520_69	PPrel
04520_14	04520_15	PPrel
04520_82	04520_44	PPrel
04520_14	04520_16	PPrel
04530_6	04530_49	PPrel
04530_4	04530_53	PPrel
04530_5	04530_1	PPrel
04530_52	04530_54	PPrel
04530_38	04530_52	PPrel
04530_6	04530_38	PPrel
04530_37	04530_38	PPrel
04530_7	04530_52	PPrel
04530_7	04530_28	PPrel
04530_11	04530_37	PPrel
04530_11	04530_45	PPrel
04530_11	04530_36	PPrel
04530_11	04530_24	PPrel
04530_23	04530_24	PPrel
04530_20	04530_22	PPrel
04530_11	04530_31	PPrel
04530_5	04530_11	PPrel
04530_5	04530_10	PPrel
04530_9	04530_5	PPrel
04530_29	04530_31	PPrel
04530_47	04530_48	PPrel
04530_2	04530_20	PPrel
04530_2	04530_25	PPrel
04530_28	04530_9	PPrel
04530_34	04530_11	PPrel
04530_28	04530_8	PPrel
04530_41	04530_28	PPrel
04530_3	04530_5	PPrel
04530_48	04530_30	PPrel
04530_6	04530_37	PPrel
04530_6	04530_15	PPrel
04530_5	04530_15	PPrel
04530_6	04530_11	PPrel
04530_6	04530_45	PPrel
04530_4	04530_37	PPrel
04530_4	04530_11	PPrel
04530_4	04530_45	PPrel
04530_5	04530_31	PPrel
04530_33	04530_37	PPrel
04530_11	04530_33	PPrel
04530_33	04530_45	PPrel
04530_22	04530_33	PPrel
04530_20	04530_37	PPrel
04530_11	04530_20	PPrel
04530_20	04530_45	PPrel
04530_11	04530_16	PPrel
04530_11	04530_14	PPrel
04530_14	04530_45	PPrel
04530_21	04530_45	PPrel
04530_13	04530_45	PPrel
04530_13	04530_44	PPrel
04530_10	04530_43	PPrel
04530_43	04530_47	PPrel
04530_20	04530_31	PPrel
04530_39	04530_7	PPrel
04530_12	04530_5	PPrel
04530_12	04530_11	PPrel
04530_18	04530_4	PPrel
04530_25	04530_22	PPrel
04540_33	04540_30	PPrel
04540_52	04540_9	PPrel
04540_52	04540_54	PPrel
04540_54	04540_9	PPrel
04540_37	04540_26	PPrel
04540_29	04540_1	PCrel
04540_46	04540_22	PCrel
04540_53	04540_21	PCrel
04540_51	04540_21	PCrel
04540_27	04540_11	PCrel
04540_50	04540_12	PCrel
04540_37	04540_10	PCrel
04540_29	04540_13	PPrel
04540_13	04540_41	PPrel
04540_41	04540_40	PPrel
04540_40	04540_39	PPrel
04540_39	04540_38	PPrel
04540_45	04540_44	PPrel
04540_44	04540_43	PPrel
04540_43	04540_42	PPrel
04540_42	04540_41	PPrel
04540_44	04540_34	PPrel
04540_34	04540_24	PPrel
04540_24	04540_25	PPrel
04540_25	04540_23	PPrel
04540_46	04540_47	PPrel
04540_53	04540_47	PPrel
04540_47	04540_33	PPrel
04540_51	04540_49	PPrel
04540_27	04540_48	PPrel
04540_50	04540_48	PPrel
04540_48	04540_52	PPrel
04540_20	04540_36	PPrel
04540_18	04540_19	PPrel
04540_19	04540_35	PPrel
04540_19	04540_32	PPrel
04540_15	04540_17	PPrel
04540_16	04540_17	PPrel
04540_14	04540_16	PPrel
04540_14	04540_15	PPrel
04540_8	04540_18	PPrel
04540_49	04540_33	PPrel
04540_26	04540_14	PPrel
04540_9	04540_14	PPrel
04540_30	04540_14	PPrel
04540_14	04540_31	PPrel
04540_34	04540_16	PPrel
04540_23	04540_16	PPrel
04540_38	04540_16	PPrel
04540_28	04540_14	PPrel
04540_30	04540_16	PPrel
04540_9	04540_16	PPrel
04540_26	04540_16	PPrel
04540_23	04540_14	PPrel
04540_38	04540_14	PPrel
04540_34	04540_14	PPrel
04610_24	04610_3	PPrel
04610_3	04610_7	PPrel
04610_7	04610_5	PPrel
04610_5	04610_14	PPrel
04610_64	04610_7	PPrel
04610_5	04610_4	PPrel
04610_5	04610_12	PPrel
04610_5	04610_11	PPrel
04610_11	04610_16	PPrel
04610_16	04610_34	PPrel
04610_5	04610_3	PPrel
04610_5	04610_24	PPrel
04610_65	04610_6	PPrel
04610_65	04610_22	PPrel
04610_19	04610_64	PPrel
04610_19	04610_66	PPrel
04610_13	04610_5	PPrel
04610_34	04610_33	PPrel
04610_31	04610_29	PPrel
04610_34	04610_32	PPrel
04610_20	04610_24	PPrel
04610_20	04610_3	PPrel
04610_20	04610_7	PPrel
04610_20	04610_5	PPrel
04610_18	04610_5	PPrel
04610_17	04610_29	PPrel
04610_17	04610_65	PPrel
04610_17	04610_5	PPrel
04610_30	04610_29	PPrel
04610_32	04610_27	PPrel
04610_2	04610_29	PPrel
04610_2	04610_26	PPrel
04610_26	04610_29	PPrel
04610_26	04610_25	PPrel
04610_25	04610_2	PPrel
04610_67	04610_56	PPrel
04610_68	04610_39	PPrel
04610_39	04610_50	PPrel
04610_50	04610_49	PPrel
04610_49	04610_48	PPrel
04610_48	04610_47	PPrel
04610_47	04610_45	PPrel
04610_38	04610_69	PPrel
04610_58	04610_59	PPrel
04610_59	04610_56	PPrel
04610_52	04610_54	PPrel
04610_51	04610_56	PPrel
04610_46	04610_47	PPrel
04610_46	04610_45	PPrel
04610_37	04610_39	PPrel
04610_61	04610_39	PPrel
04610_60	04610_39	PPrel
04610_41	04610_69	PPrel
04610_50	04610_43	PPrel
04610_39	04610_44	PPrel
04610_39	04610_35	PPrel
04610_39	04610_42	PPrel
04610_18	04610_65	PPrel
04610_29	04610_39	PPrel
04610_2	04610_39	PPrel
04610_33	04610_29	PPrel
04610_32	04610_29	PPrel
04610_25	04610_36	PPrel
04610_65	04610_5	PPrel
04610_14	04610_10	PCrel
04610_4	04610_10	PCrel
04610_28	04610_10	PCrel
04611_4	04611_7	PCrel
04611_14	04611_11	PCrel
04611_11	04611_38	PPrel
04611_38	04611_39	PPrel
04611_39	04611_40	PPrel
04611_40	04611_41	PPrel
04611_41	04611_42	PPrel
04611_44	04611_43	PPrel
04611_63	04611_64	PPrel
04611_88	04611_91	PPrel
04611_42	04611_43	PPrel
04611_11	04611_37	PPrel
04611_12	04611_9	PCrel
04611_9	04611_38	PPrel
04611_9	04611_37	PPrel
04611_10	04611_37	PPrel
04611_37	04611_15	PPrel
04611_15	04611_4	PCrel
04611_15	04611_5	PCrel
04611_5	04611_83	PCrel
04611_83	04611_21	PPrel
04611_21	04611_22	PPrel
04611_22	04611_23	PPrel
04611_5	04611_20	PCrel
04611_20	04611_21	PPrel
04611_23	04611_24	PPrel
04611_69	04611_24	PPrel
04611_8	04611_44	PCrel
04611_13	04611_70	PCrel
04611_72	04611_70	PCrel
04611_13	04611_10	PCrel
04611_13	04611_46	PCrel
04611_46	04611_47	PPrel
04611_47	04611_49	PPrel
04611_47	04611_48	PPrel
04611_48	04611_2	PCrel
04611_2	04611_7	PCrel
04611_2	04611_63	PCrel
04611_64	04611_65	PPrel
04611_65	04611_24	PPrel
04611_24	04611_87	PPrel
04611_87	04611_88	PPrel
04611_88	04611_90	PPrel
04611_90	04611_89	PPrel
04611_89	04611_19	PPrel
04611_19	04611_4	PCrel
04611_19	04611_5	PCrel
04611_77	04611_76	PPrel
04611_78	04611_76	PPrel
04611_66	04611_16	PPrel
04611_66	04611_17	PPrel
04611_16	04611_77	PPrel
04611_16	04611_78	PPrel
04611_16	04611_76	PPrel
04611_76	04611_81	PPrel
04611_76	04611_27	PPrel
04611_17	04611_27	PPrel
04611_27	04611_94	PPrel
04611_27	04611_28	PPrel
04611_28	04611_29	PPrel
04611_29	04611_35	PCrel
04611_35	04611_30	PCrel
04611_30	04611_36	PCrel
04611_36	04611_31	PCrel
04611_31	04611_32	PPrel
04611_32	04611_33	PPrel
04611_33	04611_54	PPrel
04611_20	04611_54	PPrel
04611_54	04611_55	PCrel
04611_61	04611_59	PCrel
04611_61	04611_60	PCrel
04611_62	04611_34	PCrel
04611_56	04611_25	PPrel
04611_24	04611_68	PPrel
04611_57	04611_95	PPrel
04611_95	04611_82	PPrel
04611_91	04611_92	PPrel
04611_95	04611_27	PPrel
04611_50	04611_20	PCrel
04611_50	04611_28	PCrel
04611_8	04611_20	PCrel
04611_53	04611_51	PCrel
04611_51	04611_52	PPrel
04611_52	04611_48	PPrel
04612_26	04612_34	PPrel
04612_34	04612_32	PPrel
04612_32	04612_31	PPrel
04612_31	04612_30	PPrel
04612_27	04612_29	PPrel
04612_29	04612_28	PPrel
04612_10	04612_11	PPrel
04612_11	04612_2	PPrel
04612_2	04612_1	PPrel
04612_41	04612_39	PPrel
04612_40	04612_39	PPrel
04612_7	04612_5	PPrel
04612_7	04612_6	PPrel
04612_7	04612_4	PPrel
04612_30	04612_18	PPrel
04612_19	04612_30	PPrel
04612_17	04612_28	PPrel
04612_3	04612_1	PPrel
04612_8	04612_2	PPrel
04612_9	04612_11	PPrel
04612_20	04612_32	PPrel
04612_20	04612_33	PPrel
04620_17	04620_46	GErel
04620_16	04620_21	GErel
04620_16	04620_20	GErel
04620_47	04620_23	GErel
04620_47	04620_48	GErel
04620_47	04620_22	GErel
04620_47	04620_20	GErel
04620_47	04620_19	GErel
04620_47	04620_18	GErel
04620_44	04620_19	GErel
04620_44	04620_18	GErel
04620_53	04620_32	PPrel
04620_53	04620_91	PPrel
04620_31	04620_38	PPrel
04620_38	04620_66	PPrel
04620_49	04620_91	PPrel
04620_31	04620_92	PPrel
04620_63	04620_58	PPrel
04620_58	04620_8	PPrel
04620_8	04620_92	PPrel
04620_93	04620_36	PPrel
04620_36	04620_25	PPrel
04620_36	04620_17	PPrel
04620_58	04620_59	PPrel
04620_59	04620_61	PPrel
04620_51	04620_7	PPrel
04620_7	04620_92	PPrel
04620_92	04620_36	PPrel
04620_6	04620_27	PPrel
04620_57	04620_6	PPrel
04620_52	04620_61	PPrel
04620_61	04620_14	PPrel
04620_14	04620_94	PPrel
04620_95	04620_25	PPrel
04620_96	04620_12	PPrel
04620_3	04620_17	PPrel
04620_3	04620_16	PPrel
04620_5	04620_3	PPrel
04620_5	04620_4	PPrel
04620_4	04620_16	PPrel
04620_94	04620_16	PPrel
04620_94	04620_47	PPrel
04620_61	04620_95	PPrel
04620_8	04620_38	PPrel
04620_54	04620_53	PPrel
04620_55	04620_49	PPrel
04620_50	04620_58	PPrel
04620_45	04620_82	PPrel
04620_80	04620_6	PPrel
04620_15	04620_9	PPrel
04620_41	04620_43	PPrel
04620_41	04620_25	PPrel
04620_11	04620_12	PPrel
04620_11	04620_84	PPrel
04620_84	04620_10	PPrel
04620_83	04620_26	PPrel
04620_81	04620_33	PPrel
04620_33	04620_85	PPrel
04620_32	04620_78	PPrel
04620_1	04620_79	PPrel
04620_79	04620_44	PPrel
04620_44	04620_77	PPrel
04620_17	04620_34	PPrel
04620_17	04620_39	PPrel
04620_17	04620_86	PPrel
04620_17	04620_29	PPrel
04620_17	04620_40	PPrel
04620_17	04620_76	PPrel
04620_17	04620_87	PPrel
04620_2	04620_16	PPrel
04620_13	04620_16	PPrel
04620_26	04620_85	PPrel
04620_10	04620_85	PPrel
04620_47	04620_77	PPrel
04620_85	04620_46	PPrel
04620_85	04620_34	PPrel
04620_85	04620_39	PPrel
04620_85	04620_86	PPrel
04620_85	04620_29	PPrel
04620_85	04620_40	PPrel
04620_85	04620_76	PPrel
04620_85	04620_87	PPrel
04620_82	04620_46	PPrel
04620_82	04620_34	PPrel
04620_82	04620_39	PPrel
04620_82	04620_86	PPrel
04620_82	04620_29	PPrel
04620_82	04620_40	PPrel
04620_82	04620_76	PPrel
04620_82	04620_87	PPrel
04620_24	04620_45	PPrel
04620_25	04620_24	PPrel
04620_25	04620_83	PPrel
04620_25	04620_81	PPrel
04620_78	04620_42	PPrel
04620_42	04620_82	PPrel
04620_49	04620_32	PPrel
04621_1	04621_3	PPrel
04621_2	04621_3	PPrel
04621_3	04621_59	PPrel
04621_59	04621_67	PPrel
04621_5	04621_6	PPrel
04621_3	04621_68	PPrel
04621_68	04621_43	PPrel
04621_68	04621_42	PPrel
04621_68	04621_44	PPrel
04621_18	04621_42	PPrel
04621_18	04621_44	PPrel
04621_3	04621_28	PPrel
04621_1	04621_27	PPrel
04621_27	04621_3	PPrel
04621_3	04621_18	PPrel
04621_39	04621_1	PPrel
04621_45	04621_3	PPrel
04621_19	04621_3	PPrel
04621_49	04621_3	PPrel
04621_38	04621_2	PPrel
04621_20	04621_22	PPrel
04621_22	04621_23	PPrel
04621_22	04621_29	PPrel
04621_20	04621_29	PPrel
04621_21	04621_30	PPrel
04621_30	04621_32	PPrel
04621_21	04621_31	PPrel
04621_31	04621_41	PPrel
04621_56	04621_30	PPrel
04621_57	04621_30	PPrel
04621_57	04621_58	PPrel
04621_36	04621_21	PPrel
04621_36	04621_37	PPrel
04621_37	04621_21	PPrel
04621_33	04621_35	PPrel
04621_35	04621_34	PPrel
04621_55	04621_35	PPrel
04621_69	04621_53	PPrel
04621_9	04621_8	PPrel
04621_8	04621_5	PPrel
04622_1	04622_5	PPrel
04622_5	04622_8	PPrel
04622_8	04622_12	PPrel
04622_59	04622_36	PPrel
04622_60	04622_9	PPrel
04622_60	04622_11	PPrel
04622_5	04622_37	PPrel
04622_37	04622_8	PPrel
04622_37	04622_12	PPrel
04622_37	04622_61	PPrel
04622_15	04622_62	PPrel
04622_62	04622_63	PPrel
04622_24	04622_6	PPrel
04622_2	04622_5	PPrel
04622_5	04622_46	PPrel
04622_46	04622_47	PPrel
04622_47	04622_6	PPrel
04622_47	04622_45	PPrel
04622_5	04622_20	PPrel
04622_20	04622_43	PPrel
04622_43	04622_6	PPrel
04622_43	04622_44	PPrel
04622_43	04622_45	PPrel
04622_27	04622_1	PPrel
04622_27	04622_2	PPrel
04622_3	04622_1	PPrel
04622_34	04622_1	PPrel
04622_4	04622_1	PPrel
04622_29	04622_1	PPrel
04622_64	04622_1	PPrel
04622_64	04622_5	PPrel
04622_33	04622_5	PPrel
04622_7	04622_8	PPrel
04622_39	04622_10	PPrel
04622_42	04622_26	PPrel
04622_35	04622_9	PPrel
04622_40	04622_2	PPrel
04622_28	04622_2	PPrel
04622_32	04622_5	PPrel
04622_22	04622_24	PPrel
04623_24	04623_15	PPrel
04623_15	04623_25	PPrel
04623_15	04623_16	PPrel
04623_16	04623_8	PPrel
04623_16	04623_9	PPrel
04623_8	04623_10	PPrel
04623_9	04623_12	PPrel
04623_7	04623_8	PPrel
04623_7	04623_9	PPrel
04623_7	04623_10	PPrel
04623_7	04623_12	PPrel
04623_7	04623_18	PPrel
04623_18	04623_23	PPrel
04623_23	04623_27	PPrel
04623_27	04623_17	PPrel
04623_7	04623_19	PPrel
04623_3	04623_2	PPrel
04623_2	04623_1	PPrel
04623_8	04623_12	PPrel
04623_9	04623_10	PPrel
04623_38	04623_39	PCrel
04623_39	04623_16	PCrel
04630_22	04630_21	PPrel
04630_21	04630_16	PPrel
04630_21	04630_10	PPrel
04630_21	04630_7	PPrel
04630_7	04630_6	PPrel
04630_16	04630_13	GErel
04630_16	04630_12	GErel
04630_11	04630_16	PPrel
04630_16	04630_5	GErel
04630_16	04630_4	GErel
04630_15	04630_16	PPrel
04630_14	04630_16	PPrel
04630_9	04630_10	PPrel
04630_8	04630_9	PPrel
04630_18	04630_22	PPrel
04630_18	04630_21	PPrel
04630_17	04630_16	PPrel
04630_13	04630_22	PPrel
04630_13	04630_21	PPrel
04630_19	04630_22	PPrel
04630_19	04630_21	PPrel
04630_20	04630_21	PPrel
04630_8	04630_5	GErel
04630_8	04630_4	GErel
04630_8	04630_3	GErel
04630_8	04630_2	GErel
04630_8	04630_1	GErel
04630_27	04630_22	PPrel
04630_26	04630_22	PPrel
04630_25	04630_22	PPrel
04630_24	04630_22	PPrel
04650_9	04650_3	ECrel
04650_53	04650_64	ECrel
04650_9	04650_16	ECrel
04650_54	04650_92	PPrel
04650_51	04650_91	PPrel
04650_50	04650_91	PPrel
04650_49	04650_91	PPrel
04650_46	04650_90	PPrel
04650_12	04650_121	PPrel
04650_46	04650_85	PPrel
04650_12	04650_122	PPrel
04650_45	04650_123	PPrel
04650_44	04650_79	PPrel
04650_43	04650_79	PPrel
04650_42	04650_79	PPrel
04650_41	04650_78	PPrel
04650_76	04650_40	PPrel
04650_75	04650_39	PPrel
04650_37	04650_36	PPrel
04650_37	04650_35	PPrel
04650_92	04650_33	PPrel
04650_92	04650_32	PPrel
04650_91	04650_33	PPrel
04650_91	04650_32	PPrel
04650_90	04650_33	PPrel
04650_90	04650_32	PPrel
04650_121	04650_33	PPrel
04650_121	04650_32	PPrel
04650_123	04650_20	PPrel
04650_123	04650_64	PPrel
04650_78	04650_25	PPrel
04650_78	04650_27	PPrel
04650_27	04650_6	PPrel
04650_31	04650_23	PPrel
04650_31	04650_22	PPrel
04650_30	04650_23	PPrel
04650_30	04650_22	PPrel
04650_29	04650_23	PPrel
04650_29	04650_22	PPrel
04650_23	04650_53	PPrel
04650_22	04650_53	PPrel
04650_28	04650_18	PPrel
04650_28	04650_53	PPrel
04650_18	04650_64	PPrel
04650_53	04650_63	PPrel
04650_64	04650_63	PPrel
04650_20	04650_63	PPrel
04650_63	04650_62	PPrel
04650_21	04650_60	PPrel
04650_19	04650_60	PPrel
04650_23	04650_61	PPrel
04650_22	04650_61	PPrel
04650_61	04650_60	PPrel
04650_60	04650_59	PPrel
04650_59	04650_58	PPrel
04650_58	04650_57	PPrel
04650_28	04650_60	PPrel
04650_10	04650_60	PPrel
04650_10	04650_9	PPrel
04650_78	04650_10	PPrel
04650_55	04650_15	PPrel
04650_55	04650_14	PPrel
04650_55	04650_13	PPrel
04650_2	04650_15	PPrel
04650_2	04650_14	PPrel
04650_8	04650_39	PPrel
04650_13	04650_8	PPrel
04650_34	04650_77	PPrel
04650_77	04650_7	PPrel
04650_13	04650_77	PPrel
04650_62	04650_56	PPrel
04650_56	04650_55	PPrel
04650_57	04650_56	PPrel
04650_24	04650_31	PPrel
04650_26	04650_31	PPrel
04650_26	04650_30	PPrel
04650_26	04650_29	PPrel
04650_23	04650_21	PPrel
04650_23	04650_19	PPrel
04650_22	04650_21	PPrel
04650_22	04650_19	PPrel
04650_23	04650_10	PPrel
04650_22	04650_10	PPrel
04650_6	04650_78	PPrel
04650_33	04650_64	PPrel
04650_32	04650_64	PPrel
04650_33	04650_21	PPrel
